game_number,game_id,opponent,result,streak,offensive_rating,defensive_rating,ts_percent,assist_percent,steal_percent,rebound_percent,turnover_percent
70,202503160LAC,CHA,W,3W,113.27,110.69,0.581,60.6,9.8,50.8,13.8
71,202503180LAC,CLE,W,4W,113.49,110.41,0.582,60.7,9.8,50.9,13.7
72,202503210LAC,MEM,W,5W,113.87,110.63,0.583,60.7,9.8,51.1,13.7
73,202503230LAC,OKC,L,1L,114.07,110.6,0.585,60.8,9.7,51.1,13.7
74,202503260NYK,NYK,W,1W,113.96,110.56,0.584,60.7,9.7,51.1,13.7
75,202503280BRK,BKN,W,2W,114.28,110.73,0.585,60.7,9.6,51.2,13.6
76,202503300CLE,CLE,L,1L,114.47,110.55,0.587,60.8,9.6,51.2,13.6
77,202503310ORL,ORL,W,1W,114.53,110.73,0.587,60.7,9.6,51.2,13.5
78,202504020LAC,NOP,W,2W,114.4,110.51,0.586,60.6,9.6,51.3,13.6
79,202504040LAC,DAL,W,3W,114.43,110.38,0.587,60.6,9.6,51.2,13.6
80,202504050LAC,DAL,W,4W,114.46,110.16,0.587,60.5,9.6,51.2,13.5
81,202504080LAC,SAS,W,5W,114.73,110.09,0.588,60.5,9.6,51.3,13.4
82,202504090LAC,HOU,W,6W,114.83,110.17,0.588,60.5,9.6,51.4,13.5
83,202504110SAC,SAC,W,7W,115.11,110.3,0.589,60.6,9.6,51.4,13.4
84,202504130GSW,GSW,W,8W,115.08,110.31,0.589,60.5,9.6,51.3,13.4
