game_number,game_id,opponent,result,streak,offensive_rating,defensive_rating,ts_percent,assist_percent,steal_percent,rebound_percent,turnover_percent
75,202503250DET,SAS,W,2W,114.69,112.45,0.582,61.5,8.1,51.9,13.4
76,202503280DET,CLE,W,3W,114.94,112.35,0.583,61.7,8.1,51.9,13.3
77,202503300MIN,MIN,L,1L,115.17,112.47,0.584,61.7,8.1,51.9,13.3
78,202504020OKC,OKC,L,2L,115.06,112.65,0.583,61.7,8.0,51.8,13.2
79,202504040TOR,TOR,W,1W,114.87,112.69,0.582,61.6,8.0,51.7,13.2
80,202504050DET,MEM,L,1L,114.92,112.61,0.582,61.7,8.0,51.7,13.2
81,202504070DET,SAC,L,2L,114.73,112.53,0.58,61.7,8.0,51.5,13.1
82,202504100DET,NYK,W,1W,114.85,112.82,0.58,61.8,8.0,51.4,13.1
83,202504110DET,MIL,L,1L,114.92,112.8,0.581,61.6,8.0,51.4,13.1
84,202504130MIL,MIL,L,2L,114.95,112.92,0.581,61.7,7.9,51.4,13.0
