game_number,game_id,opponent,result,streak,offensive_rating,defensive_rating,ts_percent,assist_percent,steal_percent,rebound_percent,turnover_percent
74,202503240BRK,DAL,L,4L,109.21,115.37,0.554,66.1,8.1,48.7,13.6
75,202503260BRK,TOR,L,5L,109.2,115.56,0.554,66.2,8.1,48.7,13.7
76,202503280BRK,LAC,L,6L,108.85,115.52,0.553,66.0,8.1,48.6,13.7
77,202503290WAS,WAS,W,1W,108.7,115.7,0.552,66.2,8.1,48.6,13.7
78,202503310DAL,DAL,W,2W,108.84,115.71,0.553,66.2,8.0,48.7,13.7
79,202504030BRK,MIN,L,1L,108.96,115.68,0.553,66.4,8.0,48.6,13.6
80,202504060BRK,TOR,L,2L,108.81,115.65,0.552,66.6,8.1,48.6,13.6
81,202504080BRK,NOP,W,1W,108.7,115.58,0.553,66.5,8.1,48.6,13.7
82,202504100BRK,ATL,L,1L,108.82,115.55,0.554,66.6,8.1,48.6,13.7
83,202504110MIN,MIN,L,2L,108.74,115.67,0.554,66.9,8.1,48.5,13.7
84,202504130BRK,NYK,L,3L,108.62,115.82,0.553,66.9,8.1,48.5,13.7
